height,timestamp,human_date,txs_count,vm_status,type,gas_used,max_gas_amount,gas_unit_price
19001057,1667218324381181,2022-10-31T12:12:04,5,Executed successfully,user_transaction,1538,2000,101
19001058,1667218324381181,2022-10-31T12:12:04,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001059,1667218324670250,2022-10-31T12:12:04,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001060,1667218324670250,2022-10-31T12:12:04,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001061,1667218324936213,2022-10-31T12:12:04,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001062,1667218324936213,2022-10-31T12:12:04,5,Executed successfully,user_transaction,1538,2000,101
19001063,1667218324936213,2022-10-31T12:12:04,5,Executed successfully,user_transaction,1878,3688,101
19001064,1667218324936213,2022-10-31T12:12:04,5,Executed successfully,user_transaction,976,990,101
19001065,1667218324936213,2022-10-31T12:12:04,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001066,1667218325216147,2022-10-31T12:12:05,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001067,1667218325216147,2022-10-31T12:12:05,5,Executed successfully,user_transaction,1538,2000,101
19001068,1667218325216147,2022-10-31T12:12:05,5,Executed successfully,user_transaction,1538,2000,101
19001069,1667218325216147,2022-10-31T12:12:05,5,Executed successfully,user_transaction,1538,2000,101
19001070,1667218325216147,2022-10-31T12:12:05,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001071,1667218325418204,2022-10-31T12:12:05,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001072,1667218325418204,2022-10-31T12:12:05,4,Executed successfully,user_transaction,1002,1934,101
19001073,1667218325418204,2022-10-31T12:12:05,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001074,1667218325627679,2022-10-31T12:12:05,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001075,1667218325627679,2022-10-31T12:12:05,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001076,1667218325869085,2022-10-31T12:12:05,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001077,1667218325869085,2022-10-31T12:12:05,7,Executed successfully,user_transaction,2030,4060,101
19001078,1667218325869085,2022-10-31T12:12:05,4,Executed successfully,user_transaction,585,31980,101
19001079,1667218325869085,2022-10-31T12:12:05,4,Executed successfully,user_transaction,585,20000,101
19001080,1667218325869085,2022-10-31T12:12:05,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001081,1667218326142261,2022-10-31T12:12:06,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001082,1667218326142261,2022-10-31T12:12:06,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001083,1667218326412663,2022-10-31T12:12:06,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001084,1667218326412663,2022-10-31T12:12:06,5,Executed successfully,user_transaction,1878,2000,121
19001085,1667218326412663,2022-10-31T12:12:06,12,Executed successfully,user_transaction,6299,10000,101
19001086,1667218326412663,2022-10-31T12:12:06,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001087,1667218326636665,2022-10-31T12:12:06,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001088,1667218326636665,2022-10-31T12:12:06,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001089,1667218326856147,2022-10-31T12:12:06,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001090,1667218326856147,2022-10-31T12:12:06,11,Executed successfully,user_transaction,4698,10000,101
19001091,1667218326856147,2022-10-31T12:12:06,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001092,1667218327130497,2022-10-31T12:12:07,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001093,1667218327130497,2022-10-31T12:12:07,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001094,1667218327348764,2022-10-31T12:12:07,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001095,1667218327348764,2022-10-31T12:12:07,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001096,1667218327822864,2022-10-31T12:12:07,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001097,1667218327822864,2022-10-31T12:12:07,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001098,1667218328357907,2022-10-31T12:12:08,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001099,1667218328357907,2022-10-31T12:12:08,3,Move abort in 0xc2846ea05319c339b3b52186ceae40b43d4e9cf6c7350336c3eb0b351d9394eb::oracle: EORACLE_ALREADY_SUBMITTED(0x80003): ,user_transaction,372,20000,122
19001100,1667218328357907,2022-10-31T12:12:08,4,Executed successfully,user_transaction,913,20000,122
19001101,1667218328357907,2022-10-31T12:12:08,6,Executed successfully,user_transaction,1338,20000,122
19001102,1667218328357907,2022-10-31T12:12:08,7,Executed successfully,user_transaction,3754,250000,122
19001103,1667218328357907,2022-10-31T12:12:08,13,Executed successfully,user_transaction,5437,10746,101
19001104,1667218328357907,2022-10-31T12:12:08,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001105,1667218328573549,2022-10-31T12:12:08,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001106,1667218328573549,2022-10-31T12:12:08,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001107,1667218328809979,2022-10-31T12:12:08,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001108,1667218328809979,2022-10-31T12:12:08,24,Executed successfully,user_transaction,6172,200000,101
19001109,1667218328809979,2022-10-31T12:12:08,12,Executed successfully,user_transaction,6299,10000,101
19001110,1667218328809979,2022-10-31T12:12:08,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001111,1667218329067413,2022-10-31T12:12:09,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001112,1667218329067413,2022-10-31T12:12:09,11,Executed successfully,user_transaction,4698,10000,101
19001113,1667218329067413,2022-10-31T12:12:09,5,Executed successfully,user_transaction,1878,3688,101
19001114,1667218329067413,2022-10-31T12:12:09,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001115,1667218329254128,2022-10-31T12:12:09,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001116,1667218329254128,2022-10-31T12:12:09,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001117,1667218329474480,2022-10-31T12:12:09,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001118,1667218329474480,2022-10-31T12:12:09,4,Executed successfully,user_transaction,541,2000,101
19001119,1667218329474480,2022-10-31T12:12:09,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001120,1667218329703999,2022-10-31T12:12:09,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001121,1667218329703999,2022-10-31T12:12:09,5,Executed successfully,user_transaction,1538,2000,101
19001122,1667218329703999,2022-10-31T12:12:09,5,Executed successfully,user_transaction,1538,2000,101
19001123,1667218329703999,2022-10-31T12:12:09,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001124,1667218329930870,2022-10-31T12:12:09,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001125,1667218329930870,2022-10-31T12:12:09,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001126,1667218330133822,2022-10-31T12:12:10,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001127,1667218330133822,2022-10-31T12:12:10,5,Executed successfully,user_transaction,1538,2000,101
19001128,1667218330133822,2022-10-31T12:12:10,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001129,1667218330410062,2022-10-31T12:12:10,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001130,1667218330410062,2022-10-31T12:12:10,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001131,1667218330680525,2022-10-31T12:12:10,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001132,1667218330680525,2022-10-31T12:12:10,4,Executed successfully,user_transaction,585,20000,101
19001133,1667218330680525,2022-10-31T12:12:10,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001134,1667218330887194,2022-10-31T12:12:10,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001135,1667218330887194,2022-10-31T12:12:10,11,Executed successfully,user_transaction,5562,10998,101
19001136,1667218330887194,2022-10-31T12:12:10,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001137,1667218331068447,2022-10-31T12:12:11,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001138,1667218331068447,2022-10-31T12:12:11,14,Executed successfully,user_transaction,5872,200000,101
19001139,1667218331068447,2022-10-31T12:12:11,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001140,1667218331251861,2022-10-31T12:12:11,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001141,1667218331251861,2022-10-31T12:12:11,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001142,1667218331440256,2022-10-31T12:12:11,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001143,1667218331440256,2022-10-31T12:12:11,4,Executed successfully,user_transaction,541,2000,101
19001144,1667218331440256,2022-10-31T12:12:11,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001145,1667218331873714,2022-10-31T12:12:11,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001146,1667218331873714,2022-10-31T12:12:11,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001147,1667218332078154,2022-10-31T12:12:12,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001148,1667218332078154,2022-10-31T12:12:12,12,Executed successfully,user_transaction,6299,10000,101
19001149,1667218332078154,2022-10-31T12:12:12,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001150,1667218332324875,2022-10-31T12:12:12,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001151,1667218332324875,2022-10-31T12:12:12,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001152,1667218332562356,2022-10-31T12:12:12,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001153,1667218332562356,2022-10-31T12:12:12,6,Executed successfully,user_transaction,1232,2338,101
19001154,1667218332562356,2022-10-31T12:12:12,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001155,1667218333121989,2022-10-31T12:12:13,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001156,1667218333121989,2022-10-31T12:12:13,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001157,1667218333317261,2022-10-31T12:12:13,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001158,1667218333317261,2022-10-31T12:12:13,5,Executed successfully,user_transaction,589,10000,101
19001159,1667218333317261,2022-10-31T12:12:13,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001160,1667218333601081,2022-10-31T12:12:13,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001161,1667218333601081,2022-10-31T12:12:13,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001162,1667218333808440,2022-10-31T12:12:13,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001163,1667218333808440,2022-10-31T12:12:13,4,Executed successfully,user_transaction,541,2000,101
19001164,1667218333808440,2022-10-31T12:12:13,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001165,1667218334176741,2022-10-31T12:12:14,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001166,1667218334176741,2022-10-31T12:12:14,14,Executed successfully,user_transaction,6565,200000,101
19001167,1667218334176741,2022-10-31T12:12:14,5,Executed successfully,user_transaction,1878,2000,101
19001168,1667218334176741,2022-10-31T12:12:14,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001169,1667218334424289,2022-10-31T12:12:14,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001170,1667218334424289,2022-10-31T12:12:14,4,Executed successfully,user_transaction,541,2000,101
19001171,1667218334424289,2022-10-31T12:12:14,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001172,1667218334689819,2022-10-31T12:12:14,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001173,1667218334689819,2022-10-31T12:12:14,8,Executed successfully,user_transaction,4791,9454,101
19001174,1667218334689819,2022-10-31T12:12:14,5,Executed successfully,user_transaction,1538,2000,101
19001175,1667218334689819,2022-10-31T12:12:14,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001176,1667218334958783,2022-10-31T12:12:14,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001177,1667218334958783,2022-10-31T12:12:14,5,Executed successfully,user_transaction,1538,2000,101
19001178,1667218334958783,2022-10-31T12:12:14,5,Executed successfully,user_transaction,1538,2000,101
19001179,1667218334958783,2022-10-31T12:12:14,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001180,1667218335167965,2022-10-31T12:12:15,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001181,1667218335167965,2022-10-31T12:12:15,8,Executed successfully,user_transaction,2331,2721,100
19001182,1667218335167965,2022-10-31T12:12:15,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001183,1667218335370240,2022-10-31T12:12:15,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001184,1667218335370240,2022-10-31T12:12:15,7,Executed successfully,user_transaction,3754,250000,122
19001185,1667218335370240,2022-10-31T12:12:15,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001186,1667218335561644,2022-10-31T12:12:15,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001187,1667218335561644,2022-10-31T12:12:15,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001188,1667218335777366,2022-10-31T12:12:15,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001189,1667218335777366,2022-10-31T12:12:15,8,Executed successfully,user_transaction,4805,5690,100
19001190,1667218335777366,2022-10-31T12:12:15,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001191,1667218335985636,2022-10-31T12:12:15,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001192,1667218335985636,2022-10-31T12:12:15,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001193,1667218336175904,2022-10-31T12:12:16,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001194,1667218336175904,2022-10-31T12:12:16,4,Executed successfully,user_transaction,585,20000,101
19001195,1667218336175904,2022-10-31T12:12:16,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001196,1667218336374755,2022-10-31T12:12:16,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001197,1667218336374755,2022-10-31T12:12:16,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001198,1667218336571997,2022-10-31T12:12:16,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001199,1667218336571997,2022-10-31T12:12:16,4,Executed successfully,user_transaction,541,2000,101
19001200,1667218336571997,2022-10-31T12:12:16,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001201,1667218336841760,2022-10-31T12:12:16,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001202,1667218336841760,2022-10-31T12:12:16,4,Executed successfully,user_transaction,541,2000,101
19001203,1667218336841760,2022-10-31T12:12:16,4,Executed successfully,user_transaction,541,2000,101
19001204,1667218336841760,2022-10-31T12:12:16,14,Executed successfully,user_transaction,5893,200000,101
19001205,1667218336841760,2022-10-31T12:12:16,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001206,1667218337183689,2022-10-31T12:12:17,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001207,1667218337183689,2022-10-31T12:12:17,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001208,1667218337372495,2022-10-31T12:12:17,3,Executed successfully,block_metadata_transaction,0,NA,NA
